,code,원정팀,홈팀,A,B,승리팀,승리팀구분,date,week,평균기온,일강수량,풍속,습도,경기장,지점명,year
2012,20230721두기,두산,기아,5.0,2.0,두산,Away,20230721,금,27.1,0.0,1.3,80.9,광주-기아 챔피언스 필드,광주,2023
2013,20230721N한,NC,한화,9.0,3.0,NC,Away,20230721,금,27.6,0.0,1.1,75.0,대전 한화생명 이글스파크,대전,2023
2014,20230722SL,SK,LG,,,우천취소,Away,20230722,토,27.7,12.3,2.6,73.9,서울 잠실 야구장,서울,2023
2015,20230722키롯,키움,롯데,5.0,3.0,키움,Away,20230722,토,25.0,1.4,1.8,78.8,부산 사직 야구장,부산,2023
2016,20230722K삼,KT,삼성,2.0,5.0,삼성,Home,20230722,토,25.4,0.0,2.7,77.3,대구 삼성 라이온즈 파크,대구,2023
2017,20230722두기,두산,기아,,,우천취소,Away,20230722,토,24.5,13.9,1.2,97.3,광주-기아 챔피언스 필드,광주,2023
2018,20230722N한,NC,한화,7.0,5.0,NC,Away,20230722,토,25.3,1.0,2.4,78.4,대전 한화생명 이글스파크,대전,2023
2019,20230723SL,SK,LG,,,우천취소,Away,20230723,일,25.2,40.2,2.1,94.3,서울 잠실 야구장,서울,2023
2020,20230723키롯,키움,롯데,7.0,6.0,키움,Away,20230723,일,26.5,0.0,5.7,85.5,부산 사직 야구장,부산,2023
2021,20230723K삼,KT,삼성,8.0,7.0,KT,Away,20230723,일,27.5,0.1,2.1,75.9,대구 삼성 라이온즈 파크,대구,2023
2022,20230723두기,두산,기아,,,우천취소,Away,20230723,일,25.9,48.0,2.2,98.8,광주-기아 챔피언스 필드,광주,2023
2023,20230723N한,NC,한화,,,우천취소,Away,20230723,일,24.8,20.2,0.7,89.4,대전 한화생명 이글스파크,대전,2023
2024,20230725롯두,롯데,두산,5.0,8.0,두산,Home,20230725,화,27.8,5.6,2.7,80.5,서울 잠실 야구장,서울,2023
2025,20230725S삼,SK,삼성,1.0,5.0,삼성,Home,20230725,화,27.3,0.0,1.3,78.1,대구 삼성 라이온즈 파크,대구,2023
2026,20230725기N,기아,NC,3.0,5.0,NC,Home,20230725,화,26.6,2.1,1.3,85.0,창원NC파크,창원,2023
2027,20230725LK,LG,KT,1.0,4.0,KT,Home,20230725,화,26.8,1.4,2.0,83.6,수원케이티위즈파크,수원,2023
2028,20230725한키,한화,키움,16.0,6.0,한화,Away,20230725,화,27.8,5.6,2.7,80.5,서울고척스카이돔,서울,2023
2029,20230726롯두,롯데,두산,7.0,2.0,롯데,Away,20230726,수,27.6,1.0,2.2,80.9,서울 잠실 야구장,서울,2023
2030,20230726S삼,SK,삼성,8.0,7.0,SK,Away,20230726,수,27.2,0.0,1.4,78.3,대구 삼성 라이온즈 파크,대구,2023
2031,20230726기N,기아,NC,13.0,3.0,기아,Away,20230726,수,27.9,0.0,1.1,81.6,창원NC파크,창원,2023
2032,20230726LK,LG,KT,3.0,4.0,KT,Home,20230726,수,27.0,19.6,2.1,82.6,수원케이티위즈파크,수원,2023
2033,20230726한키,한화,키움,5.0,4.0,한화,Away,20230726,수,27.6,1.0,2.2,80.9,서울고척스카이돔,서울,2023
2034,20230727롯두,롯데,두산,9.0,1.0,롯데,Away,20230727,목,28.4,0.0,1.9,78.1,서울 잠실 야구장,서울,2023
2035,20230727S삼,SK,삼성,5.0,6.0,삼성,Home,20230727,목,27.9,0.0,1.3,76.0,대구 삼성 라이온즈 파크,대구,2023
2036,20230727기N,기아,NC,0.0,4.0,NC,Home,20230727,목,28.8,0.0,1.0,74.3,창원NC파크,창원,2023
2037,20230727LK,LG,KT,9.0,6.0,LG,Away,20230727,목,27.7,0.0,1.5,79.6,수원케이티위즈파크,수원,2023
2038,20230727한키,한화,키움,0.0,2.0,키움,Home,20230727,목,28.4,0.0,1.9,78.1,서울고척스카이돔,서울,2023
2039,20230728L두,LG,두산,9.0,2.0,LG,Away,20230728,금,29.5,0.0,2.1,72.4,서울 잠실 야구장,서울,2023
2040,20230728한S,한화,SK,4.0,3.0,한화,Away,20230728,금,28.9,0.0,2.0,74.4,인천SSG 랜더스필드,인천,2023
2041,20230728KN,KT,NC,10.0,2.0,KT,Away,20230728,금,29.2,0.0,0.8,74.3,창원NC파크,창원,2023
2042,20230728롯기,롯데,기아,5.0,6.0,기아,Home,20230728,금,28.0,0.0,0.7,91.6,광주-기아 챔피언스 필드,광주,2023
2043,20230728삼키,삼성,키움,5.0,5.0,무승부,Away,20230728,금,29.5,0.0,2.1,72.4,서울고척스카이돔,서울,2023
2044,20230729L두,LG,두산,7.0,6.0,LG,Away,20230729,토,29.1,0.0,2.0,72.1,서울 잠실 야구장,서울,2023
2045,20230729한S,한화,SK,3.0,6.0,SK,Home,20230729,토,28.9,0.0,1.7,72.5,인천SSG 랜더스필드,인천,2023
2046,20230729KN,KT,NC,8.0,2.0,KT,Away,20230729,토,29.3,0.0,1.2,70.9,창원NC파크,창원,2023
2047,20230729롯기,롯데,기아,1.0,4.0,기아,Home,20230729,토,29.6,0.0,0.6,82.4,광주-기아 챔피언스 필드,광주,2023
2048,20230729삼키,삼성,키움,7.0,2.0,삼성,Away,20230729,토,29.1,0.0,2.0,72.1,서울고척스카이돔,서울,2023
2049,20230730삼키,삼성,키움,10.0,6.0,삼성,Away,20230730,일,28.8,25.0,1.9,72.5,서울고척스카이돔,서울,2023
2050,20230730L두,LG,두산,10.0,0.0,LG,Away,20230730,일,28.8,25.0,1.9,72.5,서울 잠실 야구장,서울,2023
2051,20230730한S,한화,SK,1.0,6.0,SK,Home,20230730,일,29.4,0.0,1.3,68.5,인천SSG 랜더스필드,인천,2023
2052,20230730KN,KT,NC,5.0,2.0,KT,Away,20230730,일,28.6,0.0,1.3,72.6,창원NC파크,창원,2023
2053,20230730롯기,롯데,기아,3.0,6.0,기아,Home,20230730,일,28.5,0.0,1.1,85.1,광주-기아 챔피언스 필드,광주,2023
2054,20230801키L,키움,LG,2.0,4.0,LG,Home,20230801,화,29.9,0.0,1.9,71.6,서울 잠실 야구장,서울,2023
2055,20230801N롯,NC,롯데,6.0,3.0,NC,Away,20230801,화,29.6,0.0,2.4,62.6,부산 사직 야구장,부산,2023
2056,20230801SK,SK,KT,0.0,8.0,KT,Home,20230801,화,29.2,0.0,1.5,73.3,수원케이티위즈파크,수원,2023
2057,20230801두한,두산,한화,8.0,3.0,두산,Away,20230801,화,29.5,0.0,0.4,70.4,대전 한화생명 이글스파크,대전,2023
2058,20230801기삼,기아,삼성,11.0,8.0,기아,Away,20230801,화,28.5,0.0,2.2,71.0,포항야구장,포항,2023
2059,20230802키L,키움,LG,3.0,6.0,LG,Home,20230802,수,29.7,0.0,2.1,67.8,서울 잠실 야구장,서울,2023
2060,20230802N롯,NC,롯데,3.0,6.0,롯데,Home,20230802,수,29.6,0.0,2.7,72.1,부산 사직 야구장,부산,2023
2061,20230802SK,SK,KT,0.0,1.0,KT,Home,20230802,수,28.3,0.0,1.6,74.6,수원케이티위즈파크,수원,2023
2062,20230802두한,두산,한화,4.0,1.0,두산,Away,20230802,수,29.1,0.0,0.7,72.6,대전 한화생명 이글스파크,대전,2023
2063,20230802기삼,기아,삼성,6.0,7.0,삼성,Home,20230802,수,30.3,0.0,2.3,66.1,포항야구장,포항,2023
2064,20230803키L,키움,LG,4.0,5.0,LG,Home,20230803,목,29.5,0.0,2.1,67.0,서울 잠실 야구장,서울,2023
2065,20230803N롯,NC,롯데,8.0,1.0,NC,Away,20230803,목,29.9,0.0,2.5,66.3,부산 사직 야구장,부산,2023
2066,20230803SK,SK,KT,1.0,3.0,KT,Home,20230803,목,28.3,0.0,1.6,70.4,수원케이티위즈파크,수원,2023
2067,20230803두한,두산,한화,2.0,5.0,한화,Home,20230803,목,29.2,0.0,0.8,67.5,대전 한화생명 이글스파크,대전,2023
2068,20230803기삼,기아,삼성,12.0,8.0,기아,Away,20230803,목,31.8,0.0,2.7,61.1,포항야구장,포항,2023
2069,20230804K두,KT,두산,4.0,3.0,KT,Away,20230804,금,30.0,0.0,1.9,67.6,서울 잠실 야구장,서울,2023
2070,20230804S롯,SK,롯데,4.0,1.0,SK,Away,20230804,금,30.2,0.0,2.4,64.3,부산 사직 야구장,부산,2023
2071,20230804L삼,LG,삼성,4.0,5.0,삼성,Home,20230804,금,30.5,0.0,1.1,66.0,대구 삼성 라이온즈 파크,대구,2023
2072,20230804키N,키움,NC,2.0,4.0,NC,Home,20230804,금,29.9,0.0,1.2,70.3,창원NC파크,창원,2023
2073,20230804한기,한화,기아,3.0,9.0,기아,Home,20230804,금,29.6,0.0,0.7,84.0,광주-기아 챔피언스 필드,광주,2023
2074,20230805K두,KT,두산,4.0,7.0,두산,Home,20230805,토,30.3,0.0,2.0,69.0,서울 잠실 야구장,서울,2023
2075,20230805S롯,SK,롯데,9.0,6.0,SK,Away,20230805,토,30.0,0.0,2.1,68.9,부산 사직 야구장,부산,2023
2076,20230805L삼,LG,삼성,3.0,6.0,삼성,Home,20230805,토,31.5,0.0,1.5,64.3,대구 삼성 라이온즈 파크,대구,2023
2077,20230805키N,키움,NC,3.0,4.0,NC,Home,20230805,토,29.7,0.0,1.5,73.3,창원NC파크,창원,2023
2078,20230805한기,한화,기아,3.0,9.0,기아,Home,20230805,토,30.2,0.0,0.8,82.6,광주-기아 챔피언스 필드,광주,2023
2079,20230806K두,KT,두산,3.0,1.0,KT,Away,20230806,일,29.8,4.9,1.7,76.5,서울 잠실 야구장,서울,2023
2080,20230806S롯,SK,롯데,0.0,1.0,롯데,Home,20230806,일,30.9,0.0,2.8,62.8,부산 사직 야구장,부산,2023
2081,20230806L삼,LG,삼성,7.0,4.0,LG,Away,20230806,일,30.4,0.0,3.0,67.5,대구 삼성 라이온즈 파크,대구,2023
2082,20230806키N,키움,NC,7.0,12.0,NC,Home,20230806,일,30.3,0.0,1.2,67.8,창원NC파크,창원,2023
2083,20230806한기,한화,기아,4.0,4.0,무승부,Away,20230806,일,29.9,0.0,0.8,87.9,광주-기아 챔피언스 필드,광주,2023
2084,20230808삼두,삼성,두산,3.0,5.0,두산,Home,20230808,화,30.9,0.0,2.9,60.5,서울 잠실 야구장,서울,2023
2085,20230808NS,NC,SK,2.0,0.0,NC,Away,20230808,화,30.7,0.0,2.3,63.3,인천SSG 랜더스필드,인천,2023
2086,20230808한K,한화,KT,2.0,7.0,KT,Home,20230808,화,30.9,0.0,2.8,61.0,수원케이티위즈파크,수원,2023
2087,20230808L기,LG,기아,,,우천취소,Away,20230808,화,28.8,5.5,0.9,89.3,광주-기아 챔피언스 필드,광주,2023
2088,20230808롯키,롯데,키움,3.0,1.0,롯데,Away,20230808,화,30.9,0.0,2.9,60.5,서울고척스카이돔,서울,2023
2089,20230809삼두,삼성,두산,6.0,4.0,삼성,Away,20230809,수,28.3,0.2,3.2,67.6,서울 잠실 야구장,서울,2023
2090,20230809NS,NC,SK,1.0,2.0,SK,Home,20230809,수,29.3,0.0,2.4,64.6,인천SSG 랜더스필드,인천,2023
2091,20230809한K,한화,KT,6.0,12.0,KT,Home,20230809,수,28.6,0.6,2.6,67.1,수원케이티위즈파크,수원,2023
2092,20230809L기,LG,기아,6.0,2.0,LG,Away,20230809,수,26.2,1.0,2.2,98.1,광주-기아 챔피언스 필드,광주,2023
2093,20230809롯키,롯데,키움,8.0,10.0,키움,Home,20230809,수,28.3,0.2,3.2,67.6,서울고척스카이돔,서울,2023
2094,20230810삼두,삼성,두산,,,우천취소,Away,20230810,목,22.2,86.1,3.7,91.9,서울 잠실 야구장,서울,2023
2095,20230810NS,NC,SK,,,우천취소,Away,20230810,목,22.8,70.5,4.3,90.3,인천SSG 랜더스필드,인천,2023
2096,20230810한K,한화,KT,,,우천취소,Away,20230810,목,21.9,91.6,2.9,93.3,수원케이티위즈파크,수원,2023
2097,20230810L기,LG,기아,,,우천취소,Away,20230810,목,23.3,92.4,2.2,99.0,광주-기아 챔피언스 필드,광주,2023
2098,20230810롯키,롯데,키움,12.0,8.0,롯데,Away,20230810,목,22.2,86.1,3.7,91.9,서울고척스카이돔,서울,2023
2099,20230811키L,키움,LG,3.0,5.0,LG,Home,20230811,금,23.5,46.7,2.3,93.1,서울 잠실 야구장,서울,2023
2100,20230811삼S,삼성,SK,5.0,4.0,삼성,Away,20230811,금,23.0,46.6,3.6,93.1,인천SSG 랜더스필드,인천,2023
2101,20230811기롯,기아,롯데,1.0,7.0,롯데,Home,20230811,금,27.1,0.0,4.4,74.3,부산 사직 야구장,부산,2023
2102,20230811NK,NC,KT,7.0,3.0,NC,Away,20230811,금,24.3,30.3,2.8,89.3,수원케이티위즈파크,수원,2023
2103,20230811두한,두산,한화,11.0,4.0,두산,Away,20230811,금,25.3,8.0,2.3,80.4,대전 한화생명 이글스파크,대전,2023
2104,20230812키L,키움,LG,4.0,8.0,LG,Home,20230812,토,23.3,1.5,1.9,91.0,서울 잠실 야구장,서울,2023
2105,20230812삼S,삼성,SK,2.0,3.0,SK,Home,20230812,토,23.5,21.7,2.0,92.5,인천SSG 랜더스필드,인천,2023
2106,20230812기롯,기아,롯데,13.0,5.0,기아,Away,20230812,토,27.2,0.0,3.2,72.9,부산 사직 야구장,부산,2023
2107,20230812NK,NC,KT,3.0,4.0,KT,Home,20230812,토,23.7,0.6,2.3,85.6,수원케이티위즈파크,수원,2023
2108,20230812두한,두산,한화,1.0,6.0,한화,Home,20230812,토,24.2,3.7,0.8,83.6,대전 한화생명 이글스파크,대전,2023
2109,20230813키L,키움,LG,8.0,17.0,LG,Home,20230813,일,27.0,0.0,1.7,76.9,서울 잠실 야구장,서울,2023
2110,20230813삼S,삼성,SK,0.0,4.0,SK,Home,20230813,일,26.7,0.0,1.0,79.1,인천SSG 랜더스필드,인천,2023
2111,20230813기롯,기아,롯데,1.0,6.0,롯데,Home,20230813,일,26.9,0.0,2.1,69.1,부산 사직 야구장,부산,2023
2112,20230813NK,NC,KT,0.0,4.0,KT,Home,20230813,일,27.1,0.0,1.4,75.8,수원케이티위즈파크,수원,2023
2113,20230813두한,두산,한화,3.0,8.0,한화,Home,20230813,일,26.8,0.0,0.6,78.9,대전 한화생명 이글스파크,대전,2023
2114,20230815K두,KT,두산,1.0,0.0,KT,Away,20230815,화,28.6,0.0,2.3,71.4,서울 잠실 야구장,서울,2023
2115,20230815S롯,SK,롯데,6.0,10.0,롯데,Home,20230815,화,27.5,0.0,2.6,67.6,부산 사직 야구장,부산,2023
2116,20230815L삼,LG,삼성,5.0,6.0,삼성,Home,20230815,화,27.5,0.0,2.0,70.8,대구 삼성 라이온즈 파크,대구,2023
2117,20230815한N,한화,NC,3.0,3.0,무승부,Away,20230815,화,27.5,0.0,1.1,72.3,창원NC파크,창원,2023
2118,20230815키기,키움,기아,9.0,6.0,키움,Away,20230815,화,28.1,0.0,0.4,89.4,광주-기아 챔피언스 필드,광주,2023
2119,20230816K두,KT,두산,5.0,2.0,KT,Away,20230816,수,27.3,0.3,2.1,72.0,서울 잠실 야구장,서울,2023
2120,20230816S롯,SK,롯데,4.0,7.0,롯데,Home,20230816,수,25.7,0.0,1.9,76.9,부산 사직 야구장,부산,2023
2121,20230816L삼,LG,삼성,6.0,3.0,LG,Away,20230816,수,27.0,3.1,2.0,74.6,대구 삼성 라이온즈 파크,대구,2023
2122,20230816한N,한화,NC,4.0,3.0,한화,Away,20230816,수,26.6,0.0,1.7,80.4,창원NC파크,창원,2023
2123,20230816키기,키움,기아,3.0,11.0,기아,Home,20230816,수,27.7,0.0,0.5,87.0,광주-기아 챔피언스 필드,광주,2023
2124,20230817K두,KT,두산,9.0,8.0,KT,Away,20230817,목,28.2,0.0,1.7,73.0,서울 잠실 야구장,서울,2023
2125,20230817S롯,SK,롯데,4.0,15.0,롯데,Home,20230817,목,25.6,0.0,2.1,76.4,부산 사직 야구장,부산,2023
2126,20230817L삼,LG,삼성,2.0,4.0,삼성,Home,20230817,목,25.9,0.0,2.8,78.6,대구 삼성 라이온즈 파크,대구,2023
2127,20230817한N,한화,NC,9.0,10.0,NC,Home,20230817,목,26.6,0.0,1.3,78.9,창원NC파크,창원,2023
2128,20230817키기,키움,기아,4.0,8.0,기아,Home,20230817,목,27.5,0.0,0.5,88.1,광주-기아 챔피언스 필드,광주,2023
2129,20230818N두,NC,두산,,,우천취소,Away,20230818,금,29.1,0.1,1.9,72.1,서울 잠실 야구장,서울,2023
2130,20230818LS,LG,SK,8.0,4.0,LG,Away,20230818,금,27.9,0.0,1.5,74.0,인천SSG 랜더스필드,인천,2023
2131,20230818기삼,기아,삼성,2.0,12.0,삼성,Home,20230818,금,25.7,1.6,2.2,84.0,대구 삼성 라이온즈 파크,대구,2023
2132,20230818롯키,롯데,키움,4.0,5.0,키움,Home,20230818,금,29.1,0.1,1.9,72.1,서울고척스카이돔,서울,2023
2133,20230818K한,KT,한화,6.0,11.0,한화,Home,20230818,금,28.3,0.2,1.5,72.9,대전 한화생명 이글스파크,대전,2023
2134,20230819롯키,롯데,키움,2.0,5.0,키움,Home,20230819,토,29.1,0.0,1.9,68.9,서울고척스카이돔,서울,2023
2135,20230819N두,NC,두산,1.0,4.0,두산,Home,20230819,토,29.1,0.0,1.9,68.9,서울 잠실 야구장,서울,2023
2136,20230819LS,LG,SK,11.0,2.0,LG,Away,20230819,토,27.5,0.0,1.7,75.0,인천SSG 랜더스필드,인천,2023
2137,20230819기삼,기아,삼성,6.0,5.0,기아,Away,20230819,토,27.3,0.1,1.5,82.0,대구 삼성 라이온즈 파크,대구,2023
2138,20230819K한,KT,한화,5.0,4.0,KT,Away,20230819,토,28.2,0.0,0.9,72.4,대전 한화생명 이글스파크,대전,2023
2139,20230820롯키,롯데,키움,6.0,7.0,키움,Home,20230820,일,28.3,0.0,1.6,71.8,서울고척스카이돔,서울,2023
2140,20230820N두,NC,두산,12.0,5.0,NC,Away,20230820,일,28.3,0.0,1.6,71.8,서울 잠실 야구장,서울,2023
2141,20230820LS,LG,SK,1.0,2.0,SK,Home,20230820,일,27.2,0.0,1.6,81.1,인천SSG 랜더스필드,인천,2023
2142,20230820기삼,기아,삼성,4.0,6.0,삼성,Home,20230820,일,27.3,6.3,1.2,84.9,대구 삼성 라이온즈 파크,대구,2023
2143,20230820K한,KT,한화,3.0,0.0,KT,Away,20230820,일,28.1,0.0,1.2,71.1,대전 한화생명 이글스파크,대전,2023
2144,20230822롯L,롯데,LG,,,우천취소,Away,20230822,화,27.6,42.6,2.4,80.3,서울 잠실 야구장,서울,2023
2145,20230822NS,NC,SK,,,우천취소,Away,20230822,화,26.6,11.7,3.6,86.3,인천SSG 랜더스필드,인천,2023
2146,20230822기K,기아,KT,4.0,8.0,KT,Home,20230822,화,28.0,0.3,3.0,76.3,수원케이티위즈파크,수원,2023
2147,20230822두키,두산,키움,6.0,1.0,두산,Away,20230822,화,27.6,42.6,2.4,80.3,서울고척스카이돔,서울,2023
2148,20230822삼한,삼성,한화,5.0,3.0,삼성,Away,20230822,화,27.6,1.5,1.3,73.3,대전 한화생명 이글스파크,대전,2023
2149,20230823롯L,롯데,LG,,,우천취소,Away,20230823,수,24.8,41.8,2.2,91.3,서울 잠실 야구장,서울,2023
2150,20230823NS,NC,SK,,,우천취소,Away,20230823,수,24.2,81.0,2.8,94.0,인천SSG 랜더스필드,인천,2023
2151,20230823기K,기아,KT,,,우천취소,Away,20230823,수,24.7,23.8,2.1,91.5,수원케이티위즈파크,수원,2023
2152,20230823두키,두산,키움,11.0,4.0,두산,Away,20230823,수,24.8,41.8,2.2,91.3,서울고척스카이돔,서울,2023
2153,20230823삼한,삼성,한화,,,우천취소,Away,20230823,수,26.7,22.8,0.9,83.0,대전 한화생명 이글스파크,대전,2023
2154,20230824롯L,롯데,LG,1.0,3.0,LG,Home,20230824,목,25.1,5.2,2.8,84.8,서울 잠실 야구장,서울,2023
2155,20230824NS,NC,SK,4.0,7.0,SK,Home,20230824,목,24.5,5.7,1.6,92.5,인천SSG 랜더스필드,인천,2023
2156,20230824기K,기아,KT,7.0,3.0,기아,Away,20230824,목,25.8,2.7,2.1,84.6,수원케이티위즈파크,수원,2023
2157,20230824두키,두산,키움,8.0,6.0,두산,Away,20230824,목,25.1,5.2,2.8,84.8,서울고척스카이돔,서울,2023
2158,20230824삼한,삼성,한화,,,우천취소,Away,20230824,목,25.5,44.3,0.1,89.1,대전 한화생명 이글스파크,대전,2023
2159,20230825S두,SK,두산,1.0,10.0,두산,Home,20230825,금,26.5,0.0,2.6,77.9,서울 잠실 야구장,서울,2023
2160,20230825K롯,KT,롯데,3.0,1.0,KT,Away,20230825,금,27.1,0.0,3.9,71.0,부산 사직 야구장,부산,2023
2161,20230825키삼,키움,삼성,7.0,4.0,키움,Away,20230825,금,27.4,0.7,1.9,70.5,대구 삼성 라이온즈 파크,대구,2023
2162,20230825LN,LG,NC,1.0,14.0,NC,Home,20230825,금,26.7,0.9,1.2,78.0,창원NC파크,창원,2023
2163,20230825한기,한화,기아,1.0,4.0,기아,Home,20230825,금,26.2,0.0,0.8,88.9,광주-기아 챔피언스 필드,광주,2023
2164,20230826S두,SK,두산,7.0,5.0,SK,Away,20230826,토,26.4,0.0,1.8,72.3,서울 잠실 야구장,서울,2023
2165,20230826K롯,KT,롯데,8.0,6.0,KT,Away,20230826,토,27.8,0.0,2.3,64.8,부산 사직 야구장,부산,2023
2166,20230826키삼,키움,삼성,5.0,6.0,삼성,Home,20230826,토,26.6,0.0,1.6,68.4,대구 삼성 라이온즈 파크,대구,2023
2167,20230826LN,LG,NC,5.0,7.0,NC,Home,20230826,토,27.0,0.0,1.3,71.8,창원NC파크,창원,2023
2168,20230826한기,한화,기아,4.0,12.0,기아,Home,20230826,토,26.0,0.0,1.2,83.4,광주-기아 챔피언스 필드,광주,2023
2169,20230827S두,SK,두산,8.0,5.0,SK,Away,20230827,일,26.1,0.0,1.8,75.0,서울 잠실 야구장,서울,2023
2170,20230827K롯,KT,롯데,2.0,1.0,KT,Away,20230827,일,27.5,0.0,2.9,67.8,부산 사직 야구장,부산,2023
2171,20230827키삼,키움,삼성,6.0,8.0,삼성,Home,20230827,일,25.5,4.7,2.6,78.6,대구 삼성 라이온즈 파크,대구,2023
2172,20230827LN,LG,NC,3.0,5.0,NC,Home,20230827,일,27.1,0.0,1.4,72.4,창원NC파크,창원,2023
2173,20230827한기,한화,기아,2.0,5.0,기아,Home,20230827,일,27.0,0.0,1.1,87.8,광주-기아 챔피언스 필드,광주,2023
2174,20230829두L,두산,LG,,,우천취소,Away,20230829,화,23.9,54.8,2.1,89.6,서울 잠실 야구장,서울,2023
2175,20230829키S,키움,SK,,,우천취소,Away,20230829,화,23.4,30.5,3.7,91.3,인천SSG 랜더스필드,인천,2023
2176,20230829삼K,삼성,KT,,,우천취소,Away,20230829,화,23.7,20.1,2.2,90.1,수원케이티위즈파크,수원,2023
2177,20230829N기,NC,기아,,,우천취소,Away,20230829,화,25.5,37.5,1.7,99.0,광주-기아 챔피언스 필드,광주,2023
2178,20230829롯한,롯데,한화,,,우천취소,Away,20230829,화,24.8,5.5,1.6,86.3,대전 한화생명 이글스파크,대전,2023
2179,20230830두L,두산,LG,,,우천취소,Away,20230830,수,22.8,3.5,1.1,88.0,서울 잠실 야구장,서울,2023
2180,20230830키S,키움,SK,7.0,11.0,SK,Home,20230830,수,22.9,0.1,1.5,84.9,인천SSG 랜더스필드,인천,2023
2181,20230830삼K,삼성,KT,,,우천취소,Away,20230830,수,21.8,4.7,1.0,90.8,수원케이티위즈파크,수원,2023
2182,20230830N기,NC,기아,,,우천취소,Away,20230830,수,21.9,14.0,0.8,99.0,광주-기아 챔피언스 필드,광주,2023
2183,20230830롯한,롯데,한화,,,우천취소,Away,20230830,수,21.1,44.4,0.6,93.9,대전 한화생명 이글스파크,대전,2023
2184,20230831두L,두산,LG,2.0,3.0,LG,Home,20230831,목,23.9,0.0,1.3,76.9,서울 잠실 야구장,서울,2023
2185,20230831키S,키움,SK,8.0,3.0,키움,Away,20230831,목,23.6,0.0,1.6,78.0,인천SSG 랜더스필드,인천,2023
2186,20230831삼K,삼성,KT,4.0,6.0,KT,Home,20230831,목,22.7,0.0,1.2,82.4,수원케이티위즈파크,수원,2023
2187,20230831N기,NC,기아,3.0,13.0,기아,Home,20230831,목,23.6,0.1,0.9,90.3,광주-기아 챔피언스 필드,광주,2023
2188,20230831롯한,롯데,한화,5.0,2.0,롯데,Away,20230831,목,22.5,0.0,0.7,81.3,대전 한화생명 이글스파크,대전,2023
2189,20230901한L,한화,LG,0.0,10.0,LG,Home,20230901,금,24.5,0.0,2.0,70.6,서울 잠실 야구장,서울,2023
